timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-02T09:27:51,MIND_BPR_DEFAULT_PARAM_1733128070,e280da57-1d8c-4167-ae38-016305024d18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0221510999981546,1.4733806572792274e-08,6.651501087539531e-07,7.5,0.0,0.1183719635009765,4.4462500000008734e-08,0,8.846660233003538e-11,4.4550966602338776e-08,Italy,ITA,apulia,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.0,8,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,,,16.8547,41.1122,15.722618103027344,process,N,1.0
2024-12-02T09:29:59,MIND_BPR_DEFAULT_PARAM_1733128196,16cd429b-ee4c-4aad-ae06-aa3029a30ed3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.039542500002426,2.656924869496589e-08,6.719162595520201e-07,7.5,0.0,0.1185121536254882,8.02143750055014e-08,0,1.2370364448406613e-10,8.033807864998548e-08,Italy,ITA,apulia,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.0,8,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,,,16.8547,41.1122,15.722618103027344,process,N,1.0
2024-12-02T09:30:56,MIND_BPR_DEFAULT_PARAM_1733128254,46e8c7b8-0e0c-4bca-a201-1dcecd0be8c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0409425000034389,2.74094227050476e-08,6.694613837148532e-07,7.5,0.0,0.1183948516845703,8.274562499840007e-08,0,1.3290808733339848e-10,8.287853308573347e-08,Italy,ITA,apulia,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.0,8,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,,,16.8547,41.1122,15.722618103027344,process,N,1.0
2024-12-02T11:32:51,MIND_BPR_DEFAULT_PARAM_1733135568,376aa59d-6dd8-4282-9fe6-f6a307096b66,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5310117999979411,1.0692737796357596e-06,6.984098879167343e-07,7.5,0.0,0.11144113540649414,3.1866175000080448e-06,0,4.65714393171795e-08,3.2331889393252243e-06,Italy,ITA,apulia,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.0,8,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,,,16.8547,41.1122,15.722618103027344,process,N,1.0
